ID,TR,UT,data,raingauges_id,update_ref,invalid,hours_surrounding_total
15077,17/12/06 3:33,1512519600,0.2,35,1512519600-35,0,0
15078,17/12/06 3:33,1512520200,0.6,35,1512520200-35,0,0
15079,17/12/06 3:33,1512520500,0.2,35,1512520500-35,0,0
15080,17/12/06 3:33,1512520800,0.2,35,1512520800-35,0,0
15081,17/12/06 3:33,1512521100,0.2,35,1512521100-35,0,0
15082,17/12/06 3:33,1512521700,0.2,35,1512521700-35,0,0
15100,17/12/06 3:33,1512519300,0.2,36,1512519300-36,0,0
15101,17/12/06 3:33,1512520500,0.2,36,1512520500-36,0,0
15102,17/12/06 3:33,1512520800,0.2,36,1512520800-36,0,0
15103,17/12/06 3:33,1512521400,0.2,36,1512521400-36,0,0
15104,17/12/06 3:33,1512522000,0.2,36,1512522000-36,0,0
15112,17/12/06 3:33,1512519600,0.6,41,1512519600-41,0,0
15113,17/12/06 3:33,1512519900,0.2,41,1512519900-41,0,0
15114,17/12/06 3:33,1512520200,0.2,41,1512520200-41,0,0
15115,17/12/06 3:33,1512520500,0.2,41,1512520500-41,0,0
15116,17/12/06 3:33,1512520800,0.4,41,1512520800-41,0,0
15117,17/12/06 3:33,1512521100,0.2,41,1512521100-41,0,0
15118,17/12/06 3:33,1512521400,0.2,41,1512521400-41,0,0
15119,17/12/06 3:33,1512521700,0.4,41,1512521700-41,0,0
15120,17/12/06 3:33,1512522000,0.4,41,1512522000-41,0,0
15121,17/12/06 3:33,1512522300,0.2,41,1512522300-41,0,0
15145,17/12/06 3:33,1512519000,0.2,42,1512519000-42,0,0
15146,17/12/06 3:33,1512519300,0.2,42,1512519300-42,0,0
15147,17/12/06 3:33,1512519600,0.2,42,1512519600-42,0,0
15148,17/12/06 3:33,1512520200,0.2,42,1512520200-42,0,0
15149,17/12/06 3:33,1512520800,0.2,42,1512520800-42,0,0
15150,17/12/06 3:33,1512521100,0.2,42,1512521100-42,0,0
15151,17/12/06 3:33,1512521700,0.2,42,1512521700-42,0,0
15170,17/12/06 3:33,1512519600,0.2,44,1512519600-44,0,0
15188,17/12/06 4:33,1512523500,0.2,1,1512523500-1,0,0
15189,17/12/06 4:33,1512523800,0.8,1,1512523800-1,0,0
15190,17/12/06 4:33,1512524100,0.6,1,1512524100-1,0,0
15191,17/12/06 4:33,1512524400,0.4,1,1512524400-1,0,0
15192,17/12/06 4:33,1512524700,0.6,1,1512524700-1,0,0
15193,17/12/06 4:33,1512525000,0.2,1,1512525000-1,0,0
15194,17/12/06 4:33,1512525300,0.2,1,1512525300-1,0,0
15195,17/12/06 4:33,1512525600,0.2,1,1512525600-1,0,0
15196,17/12/06 4:33,1512525900,0.2,1,1512525900-1,0,0
15197,17/12/06 4:33,1512526200,0.4,1,1512526200-1,0,0
15217,17/12/06 4:33,1512522900,0.6,2,1512522900-2,0,0
15218,17/12/06 4:33,1512523200,0.6,2,1512523200-2,0,0
15219,17/12/06 4:33,1512523500,0.4,2,1512523500-2,0,0
15220,17/12/06 4:33,1512523800,0.4,2,1512523800-2,0,0
15221,17/12/06 4:33,1512524100,0.2,2,1512524100-2,0,0
15222,17/12/06 4:33,1512524400,0.4,2,1512524400-2,0,0
15223,17/12/06 4:33,1512524700,0.6,2,1512524700-2,0,0
15224,17/12/06 4:33,1512525000,0.4,2,1512525000-2,0,0
15225,17/12/06 4:33,1512525300,0.2,2,1512525300-2,0,0
15226,17/12/06 4:33,1512525600,0.2,2,1512525600-2,0,0
15250,17/12/06 4:33,1512524100,0.2,3,1512524100-3,0,0
15251,17/12/06 4:33,1512524700,0.2,3,1512524700-3,0,0
15252,17/12/06 4:33,1512525000,0.2,3,1512525000-3,0,0
15253,17/12/06 4:33,1512525300,0.4,3,1512525300-3,0,0
15254,17/12/06 4:33,1512525600,0.4,3,1512525600-3,0,0
15255,17/12/06 4:33,1512525900,0.4,3,1512525900-3,0,0
15256,17/12/06 4:33,1512526200,0.4,3,1512526200-3,0,0
15257,17/12/06 4:33,1512526800,0.2,3,1512526800-3,0,0
15284,17/12/06 4:33,1512524400,0.2,4,1512524400-4,0,0
15285,17/12/06 4:33,1512525000,0.2,4,1512525000-4,0,0
15286,17/12/06 4:33,1512525300,0.2,4,1512525300-4,0,0
15287,17/12/06 4:33,1512525600,0.4,4,1512525600-4,0,0
15300,17/12/06 4:33,1512523200,0.4,5,1512523200-5,0,0
15301,17/12/06 4:33,1512523500,0.4,5,1512523500-5,0,0
15302,17/12/06 4:33,1512523800,0.4,5,1512523800-5,0,0
15303,17/12/06 4:33,1512524100,0.2,5,1512524100-5,0,0
15304,17/12/06 4:33,1512524400,0.6,5,1512524400-5,0,0
15305,17/12/06 4:33,1512524700,0.6,5,1512524700-5,0,0
15306,17/12/06 4:33,1512525000,0.4,5,1512525000-5,0,0
15307,17/12/06 4:33,1512525300,0.6,5,1512525300-5,0,0
15308,17/12/06 4:33,1512525600,0.8,5,1512525600-5,0,0
15309,17/12/06 4:33,1512525900,0.2,5,1512525900-5,0,0
15310,17/12/06 4:33,1512526200,0.4,5,1512526200-5,0,0
15311,17/12/06 4:33,1512526500,0.4,5,1512526500-5,0,0
15312,17/12/06 4:33,1512526800,0.2,5,1512526800-5,0,0
15313,17/12/06 4:33,1512527100,0.6,5,1512527100-5,0,0
15314,17/12/06 4:33,1512527400,0.6,5,1512527400-5,0,0
15315,17/12/06 4:33,1512527700,1,5,1512527700-5,0,0
15329,17/12/06 4:33,1512523500,0.8,6,1512523500-6,0,0
15330,17/12/06 4:33,1512523800,1,6,1512523800-6,0,0
15331,17/12/06 4:33,1512524100,0.4,6,1512524100-6,0,0
15332,17/12/06 4:33,1512524400,0.8,6,1512524400-6,0,0
15333,17/12/06 4:33,1512524700,0.2,6,1512524700-6,0,0
15334,17/12/06 4:33,1512525000,0.2,6,1512525000-6,0,0
15335,17/12/06 4:33,1512525600,0.2,6,1512525600-6,0,0
15336,17/12/06 4:33,1512526200,0.4,6,1512526200-6,0,0
15337,17/12/06 4:33,1512526500,0.4,6,1512526500-6,0,0
15338,17/12/06 4:33,1512526800,0.4,6,1512526800-6,0,0
15345,17/12/06 4:33,1512524700,0.2,7,1512524700-7,0,0
15346,17/12/06 4:33,1512525300,0.2,7,1512525300-7,0,0
15347,17/12/06 4:33,1512525600,0.2,7,1512525600-7,0,0
15348,17/12/06 4:33,1512525900,0.2,7,1512525900-7,0,0
15349,17/12/06 4:33,1512526200,0.4,7,1512526200-7,0,0
15350,17/12/06 4:33,1512526500,0.4,7,1512526500-7,0,0
15351,17/12/06 4:33,1512526800,0.4,7,1512526800-7,0,0
15352,17/12/06 4:33,1512527100,0.4,7,1512527100-7,0,0
15353,17/12/06 4:33,1512527400,0.4,7,1512527400-7,0,0
15384,17/12/06 4:33,1512523200,0.2,8,1512523200-8,0,0
15385,17/12/06 4:33,1512523500,0.2,8,1512523500-8,0,0
15386,17/12/06 4:33,1512523800,0.2,8,1512523800-8,0,0
15387,17/12/06 4:33,1512524100,0.6,8,1512524100-8,0,0
15388,17/12/06 4:33,1512524400,0.8,8,1512524400-8,0,0
15389,17/12/06 4:33,1512524700,0.6,8,1512524700-8,0,0
15390,17/12/06 4:33,1512525000,0.2,8,1512525000-8,0,0
15391,17/12/06 4:33,1512525300,0.2,8,1512525300-8,0,0
15392,17/12/06 4:33,1512525600,0.2,8,1512525600-8,0,0
15393,17/12/06 4:33,1512525900,0.2,8,1512525900-8,0,0
15418,17/12/06 4:33,1512523200,0.2,9,1512523200-9,0,0
15419,17/12/06 4:33,1512523500,0.2,9,1512523500-9,0,0
15420,17/12/06 4:33,1512523800,0.2,9,1512523800-9,0,0
15421,17/12/06 4:33,1512524100,0.2,9,1512524100-9,0,0
15422,17/12/06 4:33,1512524400,0.6,9,1512524400-9,0,0
15423,17/12/06 4:33,1512524700,1.2,9,1512524700-9,0,0
15424,17/12/06 4:33,1512525000,0.8,9,1512525000-9,0,0
15425,17/12/06 4:33,1512525300,0.8,9,1512525300-9,0,0
15426,17/12/06 4:33,1512525600,0.6,9,1512525600-9,0,0
15427,17/12/06 4:33,1512525900,0.6,9,1512525900-9,0,0
15428,17/12/06 4:33,1512526200,0.4,9,1512526200-9,0,0
15429,17/12/06 4:33,1512526500,0.4,9,1512526500-9,0,0
15430,17/12/06 4:33,1512526800,0.4,9,1512526800-9,0,0
15431,17/12/06 4:33,1512527100,0.2,9,1512527100-9,0,0
15443,17/12/06 4:33,1512523800,0.4,10,1512523800-10,0,0
15444,17/12/06 4:33,1512524100,0.2,10,1512524100-10,0,0
15445,17/12/06 4:33,1512524400,0.2,10,1512524400-10,0,0
15446,17/12/06 4:33,1512524700,0.2,10,1512524700-10,0,0
15447,17/12/06 4:33,1512525000,0.2,10,1512525000-10,0,0
15448,17/12/06 4:33,1512525600,0.2,10,1512525600-10,0,0
15449,17/12/06 4:33,1512526200,0.4,10,1512526200-10,0,0
15450,17/12/06 4:33,1512526500,0.2,10,1512526500-10,0,0
15469,17/12/06 4:33,1512522600,0.2,11,1512522600-11,0,0
15470,17/12/06 4:33,1512523200,0.2,11,1512523200-11,0,0
15471,17/12/06 4:33,1512523500,0.2,11,1512523500-11,0,0
15472,17/12/06 4:33,1512523800,0.6,11,1512523800-11,0,0
15473,17/12/06 4:33,1512524100,0.2,11,1512524100-11,0,0
15474,17/12/06 4:33,1512524400,0.2,11,1512524400-11,0,0
15475,17/12/06 4:33,1512525600,0.2,11,1512525600-11,0,0
15476,17/12/06 4:33,1512525900,0.2,11,1512525900-11,0,0
15477,17/12/06 4:33,1512526500,0.2,11,1512526500-11,0,0
15478,17/12/06 4:33,1512526800,0.2,11,1512526800-11,0,0
15482,17/12/06 4:33,1512522900,0.2,12,1512522900-12,0,0
15483,17/12/06 4:33,1512523200,0.6,12,1512523200-12,0,0
15484,17/12/06 4:33,1512523500,0.4,12,1512523500-12,0,0
15485,17/12/06 4:33,1512523800,0.2,12,1512523800-12,0,0
15486,17/12/06 4:33,1512524100,0.4,12,1512524100-12,0,0
15487,17/12/06 4:33,1512524400,0.2,12,1512524400-12,0,0
15488,17/12/06 4:33,1512524700,0.2,12,1512524700-12,0,0
15489,17/12/06 4:33,1512525000,0.2,12,1512525000-12,0,0
15490,17/12/06 4:33,1512525300,0.4,12,1512525300-12,0,0
15491,17/12/06 4:33,1512525600,1.6,12,1512525600-12,0,0
15492,17/12/06 4:33,1512525900,0.8,12,1512525900-12,0,0
15493,17/12/06 4:33,1512526200,1.2,12,1512526200-12,0,0
15494,17/12/06 4:33,1512526500,0.4,12,1512526500-12,0,0
15495,17/12/06 4:33,1512526800,0.2,12,1512526800-12,0,0
15496,17/12/06 4:33,1512527100,0.2,12,1512527100-12,0,0
15497,17/12/06 4:33,1512527400,0.2,12,1512527400-12,0,0
15499,17/12/06 4:33,1512523800,0.4,13,1512523800-13,0,0
15500,17/12/06 4:33,1512524100,0.2,13,1512524100-13,0,0
15501,17/12/06 4:33,1512525000,0.2,13,1512525000-13,0,0
15502,17/12/06 4:33,1512525300,0.2,13,1512525300-13,0,0
15503,17/12/06 4:33,1512525900,0.2,13,1512525900-13,0,0
15504,17/12/06 4:33,1512526200,0.2,13,1512526200-13,0,0
15505,17/12/06 4:33,1512526500,0.6,13,1512526500-13,0,0
15518,17/12/06 4:33,1512523800,0.6,14,1512523800-14,0,0
15519,17/12/06 4:33,1512524100,0.2,14,1512524100-14,0,0
15520,17/12/06 4:33,1512524400,0.8,14,1512524400-14,0,0
15521,17/12/06 4:33,1512524700,1.2,14,1512524700-14,0,0
15522,17/12/06 4:33,1512525000,0.8,14,1512525000-14,0,0
15523,17/12/06 4:33,1512525300,0.4,14,1512525300-14,0,0
15524,17/12/06 4:33,1512525600,0.4,14,1512525600-14,0,0
15525,17/12/06 4:33,1512525900,0.2,14,1512525900-14,0,0
15552,17/12/06 4:33,1512523500,0.2,15,1512523500-15,0,0
15553,17/12/06 4:33,1512524700,0.2,15,1512524700-15,0,0
15554,17/12/06 4:33,1512525300,0.2,15,1512525300-15,0,0
15555,17/12/06 4:33,1512525600,0.2,15,1512525600-15,0,0
15556,17/12/06 4:33,1512525900,1,15,1512525900-15,0,0
15557,17/12/06 4:33,1512526200,0.4,15,1512526200-15,0,0
15558,17/12/06 4:33,1512526500,0.4,15,1512526500-15,0,0
15559,17/12/06 4:33,1512526800,0.2,15,1512526800-15,0,0
15563,17/12/06 4:33,1512523200,0.4,16,1512523200-16,0,0
15564,17/12/06 4:33,1512523500,0.4,16,1512523500-16,0,0
15565,17/12/06 4:33,1512523800,0.4,16,1512523800-16,0,0
15566,17/12/06 4:33,1512524100,0.2,16,1512524100-16,0,0
15567,17/12/06 4:33,1512524400,0.2,16,1512524400-16,0,0
15568,17/12/06 4:33,1512524700,0.2,16,1512524700-16,0,0
15569,17/12/06 4:33,1512525300,0.4,16,1512525300-16,0,0
15570,17/12/06 4:33,1512525600,0.4,16,1512525600-16,0,0
15571,17/12/06 4:33,1512525900,0.6,16,1512525900-16,0,0
15591,17/12/06 4:33,1512522900,0.2,17,1512522900-17,0,0
15592,17/12/06 4:33,1512523200,0.2,17,1512523200-17,0,0
15593,17/12/06 4:33,1512523500,0.4,17,1512523500-17,0,0
15594,17/12/06 4:33,1512523800,0.4,17,1512523800-17,0,0
15595,17/12/06 4:33,1512524100,0.2,17,1512524100-17,0,0
15596,17/12/06 4:33,1512524400,0.2,17,1512524400-17,0,0
15597,17/12/06 4:33,1512524700,0.2,17,1512524700-17,0,0
15598,17/12/06 4:33,1512525300,0.2,17,1512525300-17,0,0
15599,17/12/06 4:33,1512525600,0.4,17,1512525600-17,0,0
15600,17/12/06 4:33,1512525900,0.4,17,1512525900-17,0,0
15601,17/12/06 4:33,1512526200,0.4,17,1512526200-17,0,0
15602,17/12/06 4:33,1512526500,0.4,17,1512526500-17,0,0
15603,17/12/06 4:33,1512526800,0.4,17,1512526800-17,0,0
15604,17/12/06 4:33,1512527100,1.2,17,1512527100-17,0,0
15617,17/12/06 4:33,1512522900,0.6,18,1512522900-18,0,0
15618,17/12/06 4:33,1512523200,0.2,18,1512523200-18,0,0
15619,17/12/06 4:33,1512523500,0.4,18,1512523500-18,0,0
15620,17/12/06 4:33,1512523800,0.6,18,1512523800-18,0,0
15621,17/12/06 4:33,1512524100,1.2,18,1512524100-18,0,0
15622,17/12/06 4:33,1512524400,0.2,18,1512524400-18,0,0
15623,17/12/06 4:33,1512524700,0.6,18,1512524700-18,0,0
15624,17/12/06 4:33,1512525000,0.4,18,1512525000-18,0,0
15625,17/12/06 4:33,1512525900,0.2,18,1512525900-18,0,0
15626,17/12/06 4:33,1512526500,0.2,18,1512526500-18,0,0
15627,17/12/06 4:33,1512526800,0.2,18,1512526800-18,0,0
15647,17/12/06 4:33,1512523200,0.4,19,1512523200-19,0,0
15648,17/12/06 4:33,1512523500,0.4,19,1512523500-19,0,0
15649,17/12/06 4:33,1512523800,0.6,19,1512523800-19,0,0
15650,17/12/06 4:33,1512524100,0.6,19,1512524100-19,0,0
15651,17/12/06 4:33,1512524400,0.4,19,1512524400-19,0,0
15652,17/12/06 4:33,1512524700,0.4,19,1512524700-19,0,0
15653,17/12/06 4:33,1512525000,0.2,19,1512525000-19,0,0
15654,17/12/06 4:33,1512525600,0.2,19,1512525600-19,0,0
15655,17/12/06 4:33,1512525900,0.4,19,1512525900-19,0,0
15680,17/12/06 4:33,1512524100,1.2,20,1512524100-20,0,0
15681,17/12/06 4:33,1512524400,2,20,1512524400-20,0,0
15682,17/12/06 4:33,1512524700,1.4,20,1512524700-20,0,0
15683,17/12/06 4:33,1512525000,1,20,1512525000-20,0,0
15684,17/12/06 4:33,1512525300,0.8,20,1512525300-20,0,0
15685,17/12/06 4:33,1512525600,0.6,20,1512525600-20,0,0
15686,17/12/06 4:33,1512525900,0.6,20,1512525900-20,0,0
15687,17/12/06 4:33,1512526200,0.4,20,1512526200-20,0,0
15699,17/12/06 4:33,1512524700,0.2,22,1512524700-22,0,0
15700,17/12/06 4:33,1512525000,0.4,22,1512525000-22,0,0
15701,17/12/06 4:33,1512525300,0.8,22,1512525300-22,0,0
15702,17/12/06 4:33,1512525600,1.2,22,1512525600-22,0,0
15703,17/12/06 4:33,1512525900,1,22,1512525900-22,0,0
15704,17/12/06 4:33,1512526200,1,22,1512526200-22,0,0
15705,17/12/06 4:33,1512526500,0.2,22,1512526500-22,0,0
15706,17/12/06 4:33,1512526800,0.2,22,1512526800-22,0,0
15723,17/12/06 4:33,1512524400,0.2,23,1512524400-23,0,0
15724,17/12/06 4:33,1512525000,0.6,23,1512525000-23,0,0
15725,17/12/06 4:33,1512525300,1.4,23,1512525300-23,0,0
15726,17/12/06 4:33,1512525600,0.8,23,1512525600-23,0,0
15727,17/12/06 4:33,1512525900,0.8,23,1512525900-23,0,0
15728,17/12/06 4:33,1512526200,0.8,23,1512526200-23,0,0
15729,17/12/06 4:33,1512526500,0.2,23,1512526500-23,0,0
15730,17/12/06 4:33,1512526800,0.2,23,1512526800-23,0,0
15736,17/12/06 4:33,1512523800,0.2,24,1512523800-24,0,0
15740,17/12/06 4:33,1512523500,0.2,25,1512523500-25,0,0
15741,17/12/06 4:33,1512524400,0.2,25,1512524400-25,0,0
15742,17/12/06 4:33,1512525300,0.4,25,1512525300-25,0,0
15743,17/12/06 4:33,1512526500,0.2,25,1512526500-25,0,0
15754,17/12/06 4:33,1512524400,0.2,26,1512524400-26,0,0
15755,17/12/06 4:33,1512525600,0.2,26,1512525600-26,0,0
15756,17/12/06 4:33,1512526200,0.2,26,1512526200-26,0,0
15757,17/12/06 4:33,1512527100,0.2,26,1512527100-26,0,0
15758,17/12/06 4:33,1512527400,0.2,26,1512527400-26,0,0
15795,17/12/06 4:33,1512525300,0.2,27,1512525300-27,0,0
15796,17/12/06 4:33,1512526500,0.2,27,1512526500-27,0,0
15819,17/12/06 4:33,1512523800,0.2,28,1512523800-28,0,0
15820,17/12/06 4:33,1512524100,0.2,28,1512524100-28,0,0
15821,17/12/06 4:33,1512525000,0.2,28,1512525000-28,0,0
15822,17/12/06 4:33,1512525600,0.2,28,1512525600-28,0,0
15823,17/12/06 4:33,1512526500,0.2,28,1512526500-28,0,0
15824,17/12/06 4:33,1512526800,0.2,28,1512526800-28,0,0
15844,17/12/06 4:33,1512524100,0.4,29,1512524100-29,0,0
15845,17/12/06 4:33,1512524400,0.2,29,1512524400-29,0,0
15846,17/12/06 4:33,1512525300,0.2,29,1512525300-29,0,0
15847,17/12/06 4:33,1512526200,0.2,29,1512526200-29,0,0
15848,17/12/06 4:33,1512526500,0.2,29,1512526500-29,0,0
15849,17/12/06 4:33,1512527100,0.2,29,1512527100-29,0,0
15863,17/12/06 4:33,1512523800,0.2,30,1512523800-30,0,0
15864,17/12/06 4:33,1512524100,0.4,30,1512524100-30,0,0
15865,17/12/06 4:33,1512524400,0.8,30,1512524400-30,0,0
15866,17/12/06 4:33,1512524700,0.8,30,1512524700-30,0,0
15867,17/12/06 4:33,1512525000,1.4,30,1512525000-30,0,0
15868,17/12/06 4:33,1512525300,0.4,30,1512525300-30,0,0
15869,17/12/06 4:33,1512525600,0.2,30,1512525600-30,0,0
15870,17/12/06 4:33,1512525900,0.4,30,1512525900-30,0,0
15871,17/12/06 4:33,1512526200,0.4,30,1512526200-30,0,0
15908,17/12/06 4:33,1512523200,0.6,32,1512523200-32,0,0
15909,17/12/06 4:33,1512523500,0.4,32,1512523500-32,0,0
15910,17/12/06 4:33,1512523800,0.4,32,1512523800-32,0,0
15911,17/12/06 4:33,1512524100,0.2,32,1512524100-32,0,0
15912,17/12/06 4:33,1512524700,0.4,32,1512524700-32,0,0
15913,17/12/06 4:33,1512525600,0.2,32,1512525600-32,0,0
15914,17/12/06 4:33,1512526200,0.4,32,1512526200-32,0,0
15915,17/12/06 4:33,1512526500,1.2,32,1512526500-32,0,0
15916,17/12/06 4:33,1512526800,1,32,1512526800-32,0,0
15932,17/12/06 4:33,1512516000,0.2,33,1512516000-33,0,0
15933,17/12/06 4:33,1512516300,0.2,33,1512516300-33,0,0
15934,17/12/06 4:33,1512516900,0.2,33,1512516900-33,0,0
15935,17/12/06 4:33,1512517200,0.2,33,1512517200-33,0,0
15936,17/12/06 4:33,1512517500,0.4,33,1512517500-33,0,0
15937,17/12/06 4:33,1512517800,0.2,33,1512517800-33,0,0
15938,17/12/06 4:33,1512518100,0.2,33,1512518100-33,0,0
15939,17/12/06 4:33,1512518400,0.4,33,1512518400-33,0,0
15940,17/12/06 4:33,1512518700,0.4,33,1512518700-33,0,0
15941,17/12/06 4:33,1512519000,0.4,33,1512519000-33,0,0
15942,17/12/06 4:33,1512519300,0.2,33,1512519300-33,0,0
15943,17/12/06 4:33,1512519600,0.2,33,1512519600-33,0,0
15944,17/12/06 4:33,1512519900,0.2,33,1512519900-33,0,0
15945,17/12/06 4:33,1512520200,0.2,33,1512520200-33,0,0
15956,17/12/06 4:33,1512524400,0.2,34,1512524400-34,0,0
15957,17/12/06 4:33,1512524700,0.2,34,1512524700-34,0,0
15958,17/12/06 4:33,1512525000,0.4,34,1512525000-34,0,0
15959,17/12/06 4:33,1512525600,0.2,34,1512525600-34,0,0
15960,17/12/06 4:33,1512525900,0.2,34,1512525900-34,0,0
15961,17/12/06 4:33,1512526500,0.4,34,1512526500-34,0,0
15962,17/12/06 4:33,1512526800,1.6,34,1512526800-34,0,0
15971,17/12/06 4:33,1512522600,0.2,35,1512522600-35,0,0
15972,17/12/06 4:33,1512523200,0.2,35,1512523200-35,0,0
15973,17/12/06 4:33,1512523800,0.2,35,1512523800-35,0,0
15974,17/12/06 4:33,1512524100,0.2,35,1512524100-35,0,0
15975,17/12/06 4:33,1512524400,0.2,35,1512524400-35,0,0
15976,17/12/06 4:33,1512524700,0.2,35,1512524700-35,0,0
15977,17/12/06 4:33,1512525600,0.2,35,1512525600-35,0,0
16002,17/12/06 4:33,1512522900,0.2,36,1512522900-36,0,0
16003,17/12/06 4:33,1512523200,0.2,36,1512523200-36,0,0
16014,17/12/06 4:33,1512522900,0.2,37,1512522900-37,0,0
16015,17/12/06 4:33,1512523200,0.2,37,1512523200-37,0,0
16016,17/12/06 4:33,1512523500,0.6,37,1512523500-37,0,0
16017,17/12/06 4:33,1512524100,0.2,37,1512524100-37,0,0
16018,17/12/06 4:33,1512524400,0.2,37,1512524400-37,0,0
16019,17/12/06 4:33,1512523800,0.2,38,1512523800-38,0,0
16020,17/12/06 4:33,1512524400,1,38,1512524400-38,0,0
16021,17/12/06 4:33,1512524700,0.4,38,1512524700-38,0,0
16022,17/12/06 4:33,1512525000,0.2,38,1512525000-38,0,0
16023,17/12/06 4:33,1512525300,0.2,38,1512525300-38,0,0
16024,17/12/06 4:33,1512526200,0.2,38,1512526200-38,0,0
16027,17/12/06 4:33,1512522600,0.2,41,1512522600-41,0,0
16028,17/12/06 4:33,1512522900,0.2,41,1512522900-41,0,0
16029,17/12/06 4:33,1512523200,0.2,41,1512523200-41,0,0
16030,17/12/06 4:33,1512523500,0.2,41,1512523500-41,0,0
16031,17/12/06 4:33,1512523800,0.2,41,1512523800-41,0,0
16032,17/12/06 4:33,1512524100,0.6,41,1512524100-41,0,0
16033,17/12/06 4:33,1512524400,0.6,41,1512524400-41,0,0
16034,17/12/06 4:33,1512524700,0.2,41,1512524700-41,0,0
16035,17/12/06 4:33,1512525000,0.2,41,1512525000-41,0,0
16069,17/12/06 4:33,1512522600,0.2,42,1512522600-42,0,0
16070,17/12/06 4:33,1512523500,0.4,42,1512523500-42,0,0
16071,17/12/06 4:33,1512523800,0.2,42,1512523800-42,0,0
16072,17/12/06 4:33,1512524400,0.2,42,1512524400-42,0,0
16073,17/12/06 4:33,1512525600,0.2,42,1512525600-42,0,0
16099,17/12/06 4:33,1512522900,0.2,44,1512522900-44,0,0
16100,17/12/06 4:33,1512523200,0.2,44,1512523200-44,0,0
16101,17/12/06 4:33,1512523500,0.4,44,1512523500-44,0,0
16102,17/12/06 4:33,1512523800,1,44,1512523800-44,0,0
16103,17/12/06 4:33,1512524100,0.8,44,1512524100-44,0,0
16104,17/12/06 4:33,1512524400,0.4,44,1512524400-44,0,0
16105,17/12/06 4:33,1512524700,0.4,44,1512524700-44,0,0
16106,17/12/06 4:33,1512525000,0.6,44,1512525000-44,0,0
16107,17/12/06 4:33,1512525300,1,44,1512525300-44,0,0
16108,17/12/06 4:33,1512525600,0.6,44,1512525600-44,0,0
16109,17/12/06 4:33,1512525900,0.8,44,1512525900-44,0,0
16110,17/12/06 4:33,1512526200,0.6,44,1512526200-44,0,0
16111,17/12/06 4:33,1512526500,0.6,44,1512526500-44,0,0
16112,17/12/06 4:33,1512526800,0.8,44,1512526800-44,0,0
16113,17/12/06 4:33,1512527100,1,44,1512527100-44,0,0
16132,17/12/06 5:33,1512526500,0.2,1,1512526500-1,0,0
16133,17/12/06 5:33,1512526800,0.2,1,1512526800-1,0,0
16134,17/12/06 5:33,1512527400,0.2,1,1512527400-1,0,0
16135,17/12/06 5:33,1512527700,0.2,1,1512527700-1,0,0
16136,17/12/06 5:33,1512528000,0.2,1,1512528000-1,0,0
16137,17/12/06 5:33,1512528300,0.2,1,1512528300-1,0,0
16138,17/12/06 5:33,1512528600,0.6,1,1512528600-1,0,0
16139,17/12/06 5:33,1512528900,0.6,1,1512528900-1,0,0
16140,17/12/06 5:33,1512529200,0.4,1,1512529200-1,0,0
16170,17/12/06 5:33,1512526500,0.2,2,1512526500-2,0,0
16171,17/12/06 5:33,1512527100,0.4,2,1512527100-2,0,0
16172,17/12/06 5:33,1512527400,0.6,2,1512527400-2,0,0
16173,17/12/06 5:33,1512527700,0.4,2,1512527700-2,0,0
16174,17/12/06 5:33,1512528000,0.6,2,1512528000-2,0,0
16175,17/12/06 5:33,1512528300,0.4,2,1512528300-2,0,0
16176,17/12/06 5:33,1512528600,0.2,2,1512528600-2,0,0
16177,17/12/06 5:33,1512528900,0.2,2,1512528900-2,0,0
16178,17/12/06 5:33,1512529200,0.2,2,1512529200-2,0,0
16179,17/12/06 5:33,1512529500,0.4,2,1512529500-2,0,0
16180,17/12/06 5:33,1512529800,0.4,2,1512529800-2,0,0
16181,17/12/06 5:33,1512530100,0.2,2,1512530100-2,0,0
16215,17/12/06 5:33,1512527100,0.2,3,1512527100-3,0,0
16216,17/12/06 5:33,1512527400,0.2,3,1512527400-3,0,0
16217,17/12/06 5:33,1512527700,0.2,3,1512527700-3,0,0
16218,17/12/06 5:33,1512528000,0.4,3,1512528000-3,0,0
16219,17/12/06 5:33,1512528300,0.2,3,1512528300-3,0,0
16220,17/12/06 5:33,1512528600,0.2,3,1512528600-3,0,0
16221,17/12/06 5:33,1512529200,0.2,3,1512529200-3,0,0
16222,17/12/06 5:33,1512529800,0.2,3,1512529800-3,0,0
16257,17/12/06 5:33,1512525900,0.2,4,1512525900-4,0,0
16258,17/12/06 5:33,1512526200,0.4,4,1512526200-4,0,0
16259,17/12/06 5:33,1512526500,0.6,4,1512526500-4,0,0
16260,17/12/06 5:33,1512526800,0.2,4,1512526800-4,0,0
16261,17/12/06 5:33,1512527100,0.4,4,1512527100-4,0,0
16262,17/12/06 5:33,1512527400,0.6,4,1512527400-4,0,0
16263,17/12/06 5:33,1512527700,0.8,4,1512527700-4,0,0
16264,17/12/06 5:33,1512528000,0.8,4,1512528000-4,0,0
16265,17/12/06 5:33,1512528300,0.6,4,1512528300-4,0,0
16266,17/12/06 5:33,1512528600,0.4,4,1512528600-4,0,0
16267,17/12/06 5:33,1512528900,0.4,4,1512528900-4,0,0
16268,17/12/06 5:33,1512529200,0.6,4,1512529200-4,0,0
16269,17/12/06 5:33,1512529500,0.4,4,1512529500-4,0,0
16270,17/12/06 5:33,1512529800,0.4,4,1512529800-4,0,0
